Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,28.31592
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,30.38312
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,31.07003
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,43.91114
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,40.5175
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,3.85616
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,4.66517
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,8.04193
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,5.13282
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,9.42356
2006,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2018,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2021,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,5.92
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,45.44604
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,52.06407
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,58.11775
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,47.72769
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,55.03082
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,4.84542
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,15.92431
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,15.35421
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,7.05839
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,16.289
2006,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2017,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,2.15527
2021,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,9.84
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,59.60573
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,68.96546
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,60.81646
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,64.37221
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,68.75658
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,10.51907
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,25.99586
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,26.32101
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,17.69058
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,30.63203
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,1.86248
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,7.80105
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,2.36355
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,6.16382
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,8.27895
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,67.93759
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,75.13786
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,72.16897
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,69.29233
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,72.61449
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,38.97902
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,47.2738
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,41.50419
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,40.40812
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,48.00349
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,20.96279
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,23.73969
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,24.9633
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,21.30269
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,29.31758
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,39.94
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,55.12615
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,61.89381
2013,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,61.1
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,58.73172
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,56.12968
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,58.63273
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,54.11597
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,51.37455
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,17.33
