Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.85544
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.72791
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.8151
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.72892
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.84812
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.89146
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.19127
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.28862
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.26412
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.42706
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.3174
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.47721
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.59594
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.14899
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.23088
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.09558
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.24666
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.29296
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.29337
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.44246
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.53017
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.72996
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.49755
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.00888
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.55443
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.21906
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.08604
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.18145
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.14475
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.06679
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.46169
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.72139
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.63374
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.65816
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.85126
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.08573
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.11459
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.25605
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.4786
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.55559
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.11219
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.54578
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.9438
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.8371
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.82573
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.79528
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q3,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.16352
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AGP_CPRA,204,None,None,R,Q3,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.34559
